id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
6843,https://www.nytimes.com/2017/12/04/us/politics/christopher-wray-fbi-agents.html,2017-12-04,article,Director Defends F.B.I. After Trump Says Bureau Is in ‘Tatters’,"Christopher A. Wray, the F.B.I. director, did not mention the president in defending the agency’s work force as “focused on our critical mission.”",980,Donald Trump,63,146.0,15,R. R.,V. F.,negative,neutral,0,
1968,https://www.nytimes.com/2021/11/15/us/politics/biden-social-policy-bill-irs.html,2021-11-15,article,Biden’s reliance on I.R.S. enforcement to pay for $1.85 trillion bill hits a snag.,The head of the Congressional Budget Office said on Monday that beefed-up tax enforcement would raise far less money than the White House projected.,1344,Joe Biden,82,148.0,15,R. R.,V. F.,negative,negative,1,negative
1699,https://www.nytimes.com/2021/09/21/world/asia/biden-united-nations-unga.html,2021-09-21,article,"At U.N., Biden Calls for Diplomacy, Not Conflict, but Some Are Skeptical","The president said he wants global cooperation to meet challenges, but some allies and adversaries say his actions point to confrontation with China and unilateral action, belying his words.",1624,Joe Biden,72,190.0,15,R. R.,V. F.,neutral,negative,0,
423,https://www.nytimes.com/2021/03/09/us/politics/lisa-monaco-vanita-gupta-confirmation.html,2021-03-10,article,Biden Nominees Vow to Avoid Politicizing Justice Dept.,The president’s picks for the department’s No. 2 and 3 spots pledged to restore independence to law enforcement.,1063,Joe Biden,54,112.0,15,R. R.,V. F.,positive,neutral,0,
788,https://www.nytimes.com/2021/04/22/us/politics/republican-infrastructure-plan.html,2021-04-22,article,Republicans Look to Slash the Size of Biden’s Infrastructure Plan,"Working to avoid being cut out of the process, they presented a $568 billion blueprint that is a fraction of the size of President Biden’s proposal.",1288,Joe Biden,65,148.0,15,R. R.,V. F.,negative,negative,1,negative
1985,https://www.nytimes.com/2021/11/17/us/politics/biden-covid-vaccine-manufacturing.html,2021-11-18,article,White House Plans Major Expansion of Covid Vaccine Production,"The Biden administration will spend billions of dollars on a new plan to combat the pandemic, investing in antiviral pills, rapid tests and manufacturing.",1311,Joe Biden,61,154.0,15,R. R.,V. F.,positive,positive,1,positive
69,https://www.nytimes.com/2021/01/23/opinion/biden-liberal-catholic.html,2021-01-23,article,Joe Biden’s Catholic Moment,The new president elevates a liberal Catholicism that once seemed destined to fade away.,1172,Joe Biden,27,88.0,15,R. R.,V. F.,positive,neutral,0,
4930,https://www.nytimes.com/2017/06/26/us/politics/trump-twitter-obama-russia.html,2017-06-26,article,"Trump, on Twitter, Targets Obama and Russia",The president demanded in a series of tweets that his critics give him “an apology” for any suggestion that “T people” had colluded with Russia or obstructed justice.,829,Donald Trump,43,166.0,15,R. R.,V. F.,negative,negative,1,negative
5070,https://www.nytimes.com/2017/07/08/world/europe/group-of-20-trump-europe.html,2017-07-08,article,"Despite Deep Policy Divides, Europe Trip Seen by Buoyant Trump as High Point",A trip leaves the president and his aides feeling there might still be a market for his hard-edge brand of conservatism in a supposedly inhospitable Europe.,1303,Donald Trump,76,156.0,15,R. R.,V. F.,negative,neutral,0,
1033,https://www.nytimes.com/2021/05/25/us/politics/biden-israel-iran.html,2021-05-25,article,Iran Talks Loom as a New Test of Biden’s Israel Ties,"Secretary of State Antony J. Blinken visited Israel to talk about Gaza and the Palestinians, but heard a stern message about nuclear talks with Tehran.",1194,Joe Biden,52,151.0,15,R. R.,V. F.,negative,neutral,0,
2657,https://www.nytimes.com/2017/02/06/business/trumps-travel-ban-hits-close-to-home-for-corporate-travelers.html,2017-02-06,article,Trump’s Travel Ban Hits Close to Home for Corporate Travelers,The executive order has had repercussions for the professionals who oversee and coordinate everything from small board meetings to huge conventions.,1241,Donald Trump,61,148.0,15,R. R.,V. F.,negative,negative,1,negative
2033,https://www.nytimes.com/2021/11/30/style/jill-biden-white-house-christmas.html,2021-11-30,article,Jill Biden’s White House Christmas Looks Very … Normal,You won’t find any blood-red trees this year.,880,Joe Biden,54,45.0,15,R. R.,V. F.,neutral,neutral,1,neutral
3793,https://www.nytimes.com/2017/04/07/opinion/when-trump-met-xi.html,2017-04-07,article,When Trump Met Xi,"President Trump welcomed President Xi Jinping of China to Mar-a-Lago, Mr. Trump’s estate in Palm Beach, Fla., on Thursday night.",20,Donald Trump,17,128.0,15,R. R.,V. F.,positive,neutral,0,
1749,https://www.nytimes.com/video/us/politics/100000008001473/biden-pelosi-congressional-baseball-game.html,2021-09-30,multimedia,Biden and Pelosi Attend Congressional Baseball Game,President Biden and Speaker Nancy Pelosi were seen cheering on the sideline and talking to players at the annual Congressional Baseball Game as they tried to salvage two crucial pieces of Mr. Biden’s domestic agenda.,0,Joe Biden,51,216.0,15,R. R.,V. F.,positive,neutral,0,
5043,https://www.nytimes.com/2017/07/06/world/europe/donald-trump-warsaw-speech.html,2017-07-06,article,Warm Reception for Trump as He ‘Hit Poland’s Most Profound Notes’,"If Mr. Trump was looking for a soft entry point for his second trip to Europe as president, after the stinging reaction of many continental leaders to his first visit, he found it.",932,Donald Trump,65,180.0,15,R. R.,V. F.,neutral,neutral,1,neutral
4143,https://www.nytimes.com/2017/05/01/us/politics/congress-budget-deal-democrats-republicans.html,2017-05-02,article,Why Congress’s Bipartisan Budget Deal Should Make Trump Worried,The compromise prevented the White House from delivering on President Trump’s priorities and may serve as a blueprint for circumventing him in the future.,927,Donald Trump,63,154.0,15,R. R.,V. F.,negative,negative,1,negative
471,https://www.nytimes.com/2021/03/15/us/politics/biden-cuomo-sex-harassment.html,2021-03-15,article,Can Biden Stay on the Sidelines of the Andrew Cuomo Saga?,"The New York governor has been abandoned by top Democrats in his state, but the president is asking for investigations to proceed before passing judgment.",1623,Joe Biden,57,154.0,15,R. R.,V. F.,negative,negative,1,negative
1625,https://www.nytimes.com/2021/09/09/us/politics/biden-vaccines-economy.html,2021-09-10,article,Biden’s New Vaccine Push Is a Fight for the U.S. Economy,The effort reflects the continuing and evolving threat the coronavirus pandemic poses to the economic recovery.,1404,Joe Biden,56,111.0,15,R. R.,V. F.,positive,negative,0,
4933,https://www.nytimes.com/2017/06/26/us/politics/pew-survey-trump-leadership-overseas.html,2017-06-27,article,"Few Overseas Have Faith in Trump’s Leadership, Survey Finds","A Pew Research Center poll found that President Trump and his policies are broadly unpopular around the world, especially among some of America’s closest allies.",999,Donald Trump,59,161.0,15,R. R.,V. F.,negative,negative,1,negative
1496,https://www.nytimes.com/2021/08/16/us/politics/biden-afghanistan.html,2021-08-16,article,"Biden stands behind Afghan withdrawal, despite ‘hard and messy’ final days.","The president said U.S. troops should not be fighting a war Afghan forces are not willing to fight. Afghanistan’s leaders and military had been given every chance to determine their future, he said.",1510,Joe Biden,75,198.0,15,R. R.,V. F.,neutral,negative,0,
1322,https://www.nytimes.com/2021/07/12/us/politics/rob-portman-infrastructure-republicans.html,2021-07-12,article,Rob Portman on Why the G.O.P. Should Team Up With Biden on Infrastructure,The Republican senator who is leading negotiations for his party on a bipartisan infrastructure plan says Republicans have nothing to lose and much to gain in cutting a deal with the president.,1601,Joe Biden,73,193.0,15,R. R.,V. F.,positive,positive,1,positive
6214,https://www.nytimes.com/2017/10/07/us/politics/trump-schumer-obamacare.html,2017-10-07,article,Schumer Says He Rebuffed Another Offer From Trump on Health Care,"President Trump proposed yet another effort to repeal and replace the Affordable Care Act, but Senator Chuck Schumer later said he had quickly shot down the offer.",885,Donald Trump,64,163.0,15,R. R.,V. F.,negative,negative,1,negative
4878,https://www.nytimes.com/2017/06/19/us/politics/world-leaders-wary-of-trump-may-have-an-ally-congress.html,2017-06-19,article,World Leaders Wary of Trump May Have an Ally: Congress,"As the president threatens to upend the foreign policy order, Republicans are working to ensure that proper attention is paid to more traditional commitments.",1105,Donald Trump,54,158.0,15,R. R.,V. F.,negative,negative,1,negative
6891,https://www.nytimes.com/2017/12/07/us/politics/trent-franks-house-member-resigns.html,2017-12-07,article,House Republican Trent Franks Resigns Amid Harassment Investigation,"Mr. Franks, who said he had asked two female staff members to be a surrogate to bear his child, was the third lawmaker to step down from office this week.",764,Donald Trump,67,154.0,15,R. R.,V. F.,negative,negative,1,negative
446,https://www.nytimes.com/2021/03/11/us/biden-asian-americans-hate-crimes.html,2021-03-12,article,Biden condemns ‘vicious’ hate crimes against Asian-Americans.,"“It’s wrong,” President Biden said. “It’s un-American, and it must stop.”",240,Joe Biden,61,73.0,15,R. R.,V. F.,positive,negative,0,
4288,https://www.nytimes.com/2017/05/11/opinion/trump-russia-fbi-investigation.html,2017-05-12,article,The Trump-Russia Nexus,"Many unknowns remain, but here is what we know about the collusion story so far.",784,Donald Trump,22,80.0,15,R. R.,V. F.,neutral,negative,0,
3970,https://www.nytimes.com/2017/04/23/world/asia/india-trump-america.html,2017-04-23,article,"For Indians, Trump’s America Is a Land of Lost Opportunity",Generations of Indians have greatly admired the United States. But many are infuriated and unnerved by what they see as a wave of racist violence.,1142,Donald Trump,58,146.0,15,R. R.,V. F.,negative,negative,1,negative
6311,https://www.nytimes.com/2017/10/15/briefing/california-harvey-weinstein-donald-trump.html,2017-10-15,article,"California, Harvey Weinstein, Donald Trump: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,1257,Donald Trump,65,58.0,15,R. R.,V. F.,neutral,neutral,1,neutral
6717,https://www.nytimes.com/2017/11/21/arts/television/stephen-colbert-trump-ucla-lavar-ball.html,2017-11-21,article,Stephen Colbert Attacks Trump for Feuding With LaVar Ball,"Mr. Colbert told President Trump: “I know you’re upset, but maybe now’s not the time to be implying that someone’s kid should go to jail for what their dad did.”",417,Donald Trump,57,161.0,15,R. R.,V. F.,negative,negative,1,negative
6791,https://www.nytimes.com/2017/11/30/opinion/britain-trump-tweets-visit.html,2017-11-30,article,Trump’s Not Welcome in Britain. His Recent Tweets Are the Final Straw.,The president’s endorsement of a fringe far-right group undermines our country — and the special relationship.,889,Donald Trump,70,110.0,15,R. R.,V. F.,negative,negative,1,negative
4848,https://www.nytimes.com/2017/06/15/world/asia/china-xi-jinping-trump-north-korea.html,2017-06-16,article,"As Trump Bets on China’s Help on North Korea, Aides Ask: Is It Worth It?",China’s failure to tighten pressure on its neighbor has left the Trump administration with few good options in dealing with the North Korea crisis.,1272,Donald Trump,72,147.0,15,R. R.,V. F.,negative,negative,1,negative
5819,https://www.nytimes.com/2017/08/30/opinion/trump-texas-hurricane-harvey.html,2017-08-30,article,Trump in Texas: Words vs. Actions,"Readers criticize the president’s policies, which they say would result in more catastrophic weather events.",440,Donald Trump,33,108.0,15,R. R.,V. F.,negative,negative,1,negative
1973,https://www.nytimes.com/video/us/politics/100000008078134/biden-xi-china-virtual-summit.html,2021-11-16,multimedia,Biden Meets Xi at Virtual Summit,"President Biden and Xi Jinping opened talks on a friendly note, with the Chinese leader expressing his desire to move China-U.S. relations forward in a positive direction.",0,Joe Biden,32,171.0,15,R. R.,V. F.,positive,positive,1,positive
1619,https://www.nytimes.com/2021/09/09/business/osha-vaccine-biden-mandate.html,2021-09-09,article,Biden Asks OSHA to Order Vaccine Mandates at Large Employers,"The agency is expected to issue an emergency temporary standard to carry out the requirement, which will affect more than 80 million workers.",1093,Joe Biden,60,141.0,15,R. R.,V. F.,neutral,neutral,1,neutral
3286,https://www.nytimes.com/2017/03/06/us/politics/deep-state-trump.html,2017-03-07,article,Rumblings of a ‘Deep State’ Undermining Trump? It Was Once a Foreign Concept,"The term is most often used to describe countries with authoritarian elements, like Egypt, Turkey and Pakistan, not the United States.",1263,Donald Trump,76,134.0,15,R. R.,V. F.,negative,negative,1,negative
6643,https://www.nytimes.com/2017/11/12/opinion/contributors/on-trumps-trip-to-china.html,2017-11-12,article,On Trump’s Trip to China,Is the American president ceding global leadership to China?,36,Donald Trump,24,60.0,15,R. R.,V. F.,negative,negative,1,negative
4340,https://www.nytimes.com/2017/05/15/briefing/north-korea-ransomware-china.html,2017-05-15,article,"Trump, North Korea, Ransomware: Your Monday Evening Briefing",Here’s what you need to know at the end of the day.,822,Donald Trump,60,51.0,15,R. R.,V. F.,neutral,neutral,1,neutral
2277,https://www.nytimes.com/2017/01/25/us/politics/donald-trump-presidency.html,2017-01-25,article,Trump’s Impulses Now Carry the Force of the Presidency,"Rarely, if ever, has a president been as reactive to random inputs as this one. Career government officials and lawmakers are struggling to keep up.",1089,Donald Trump,54,148.0,15,R. R.,V. F.,negative,negative,1,negative
4299,https://www.nytimes.com/2017/05/12/business/media/white-house-press-briefings-some-degree-of-accuracy-required.html,2017-05-12,article,"In Trump’s White House Press Briefings, No Degree of Accuracy Required","President Trump has given his press team a “say anything” hall pass, leaving many to wonder what happens to a nation once a president drops even the pretense of accuracy.",1050,Donald Trump,70,170.0,16,I. N.,G. G.,negative,negative,1,negative
2163,https://www.nytimes.com/2017/01/21/us/politics/inaugural-speech-dims-gop-hopes-for-a-more-conservative-trump-agenda.html,2017-01-21,article,Inaugural Speech Dims G.O.P. Hopes for a More Conservative Trump Agenda,"The new president challenged establishment views on domestic, fiscal and foreign affairs, setting up a clash over Republicans’ long-held identity.",1272,Donald Trump,71,146.0,16,I. N.,G. G.,neutral,neutral,1,neutral
5246,https://www.nytimes.com/2017/07/20/business/dealbook/morning-agenda-deutsche-bank-trump-regulators.html,2017-07-20,article,Morning Agenda: Deutsche Bank’s Ties to Trump Under Scrutiny,The German lender has been one of the few major banks to work with Donald J. Trump. Its relationship with him is being reviewed by regulators.,899,Donald Trump,60,142.0,16,I. N.,G. G.,negative,neutral,0,
3772,https://www.nytimes.com/2017/04/06/nyregion/preet-bharara-interview-trump.html,2017-04-06,article,Preet Bharara Links Firing to Trump Team’s ‘Helter-Skelter Incompetence’,"In his first interview since being ousted as the United States attorney in Manhattan, Preet Bharara described a series of events preceding his firing that still has him confused about why it happened.",1562,Donald Trump,72,200.0,16,I. N.,G. G.,negative,negative,1,negative
6642,https://www.nytimes.com/2017/11/12/opinion/trump-law.html,2017-11-12,article,Trump’s ‘Insidious’ Disrespect for the Rule of Law,Readers put disrespect for the rule of law at the top of the catalog of President Trump’s sins.,342,Donald Trump,50,95.0,16,I. N.,G. G.,negative,negative,1,negative
5890,https://www.nytimes.com/2017/09/06/us/politics/trump-conservatives-democrats-deal.html,2017-09-07,article,"For Conservatives, Trump’s Deal With Democrats Is Nightmare Come True","The president’s move further destabilized a volatile situation for his party, which many Republicans now believe is headed toward a reckoning it can no longer avoid.",1254,Donald Trump,69,165.0,16,I. N.,G. G.,negative,negative,1,negative
2308,https://www.nytimes.com/2017/01/26/world/africa/clinics-health-care-cuts-abortion-trump.html,2017-01-26,article,Clinics for World’s Vulnerable Brace for Trump’s Anti-Abortion Cuts,Health workers say President Trump’s ban on abortion counseling will hurt even those health services that do not involve abortions.,1381,Donald Trump,67,131.0,16,I. N.,G. G.,negative,negative,1,negative
5567,https://www.nytimes.com/2017/08/14/opinion/charlottesville-white-supremacists-trump-.html,2017-08-15,article,How Mr. Trump Could Face Up to White Supremacists,Saying “racism is evil” is only a start.,675,Donald Trump,49,40.0,16,I. N.,G. G.,negative,negative,1,negative
1326,https://www.nytimes.com/2021/07/13/opinion/biden-executive-order-antitrust.html,2021-07-13,article,America’s 40-Year Experiment With Big Business Is Over,President Biden's executive order restores our nation's great antimonopoly tradition.,913,Joe Biden,54,85.0,16,I. N.,G. G.,positive,positive,1,positive
5965,https://www.nytimes.com/2017/09/15/arts/television/seth-meyers-daca-trump.html,2017-09-15,article,Seth Meyers Can’t Keep Track of Trump’s DACA Deal Making,"Mr. Meyers said, “The last time somebody changed positions that much on Twitter, Ted Cruz liked it.”",706,Donald Trump,56,100.0,16,I. N.,G. G.,negative,neutral,0,
2103,https://www.nytimes.com/video/us/politics/100000008124600/biden-medal-honor-award.html,2021-12-16,multimedia,Biden Honors Three U.S. Soldiers With Nation’s Top Military Award,President Biden awarded the Medal of Honor to three soldiers who fought in Iraq and Afghanistan. Two of the recipients died from wounds they suffered in combat and were honored posthumously.,0,Joe Biden,65,190.0,16,I. N.,G. G.,positive,positive,1,positive
919,https://www.nytimes.com/2021/05/06/climate/climate-biden-louisiana.html,2021-05-06,article,Biden Promises to ‘Build Back Better.’ Some Climate Experts See Trouble.,Critics say the administration hasn’t defined a clear climate resilience strategy and has been slow to fill key jobs to coordinate that work.,701,Joe Biden,72,141.0,16,I. N.,G. G.,negative,negative,1,negative
272,https://www.nytimes.com/2021/02/17/us/politics/biden-immigration.html,2021-02-17,article,Biden Signals He’s Flexible on Immigration Overhaul,"After two decades of failure, advocates for the broadest possible overhaul of the nation’s immigration laws are considering a new strategy: pressing for piecemeal legislation.",1590,Joe Biden,51,175.0,16,I. N.,G. G.,positive,neutral,0,
2032,https://www.nytimes.com/2021/11/30/us/politics/jake-sullivan-biden.html,2021-11-30,article,"Jake Sullivan, Biden’s Adviser, a Figure of Fascination and Schadenfreude","Washington has long been captivated by fallen star narratives, which has made President Biden’s national security adviser a figure of fascination, somewhere between sympathy and schadenfreude.",1712,Joe Biden,73,192.0,16,I. N.,G. G.,positive,positive,1,positive
1288,https://www.nytimes.com/2021/07/07/upshot/biden-executive-order-workers.html,2021-07-07,article,A Planned Biden Order Aims to Tilt the Job Market Toward Workers,"Noncompete clauses, licensing requirements and corporate mergers have tended to strengthen the hand of business.",891,Joe Biden,64,112.0,16,I. N.,G. G.,positive,neutral,0,
529,https://www.nytimes.com/2021/03/24/podcasts/the-daily/colorado-atlanta-mass-shootings-gun-control.html,2021-03-24,article,Joe Biden’s 30-Year Quest for Gun Control,What are the president’s chances of enacting meaningful gun control in the wake of two mass shootings in less than a week?,375,Joe Biden,41,122.0,16,I. N.,G. G.,negative,negative,1,negative
4078,https://www.nytimes.com/video/business/dealbook/100000005069842/trumps-reckless-tax-plan.html,2017-04-28,multimedia,Trump’s ‘Reckless’ Tax Plan,"“Patently absurd,” said James Stewart on President Trump’s tax plan. Republicans, conservative economists and tax experts “were literally speechless.”",0,Donald Trump,27,150.0,16,I. N.,G. G.,negative,negative,1,negative
4116,https://www.nytimes.com/2017/04/30/arts/television/whcd-samantha-bee-hasan-minhaj-trump-fox-news-and-cnn.html,2017-04-30,article,"In Dueling Events, Samantha Bee and Hasan Minhaj Target Trump, Fox News and CNN","Programmed against one another, the White House Correspondents’ Association dinner and Ms. Bee’s alternative end up in the same place — criticizing the president and the press.",1062,Donald Trump,79,176.0,16,I. N.,G. G.,negative,negative,1,negative
5408,https://www.nytimes.com/2017/08/02/us/politics/trump-immigration.html,2017-08-02,article,Trump Supports Plan to Cut Legal Immigration by Half,"Legislation would favor immigrants based on skills and education, while curtailing those brought into the country through family ties.",1302,Donald Trump,52,134.0,16,I. N.,G. G.,neutral,negative,0,
6588,https://www.nytimes.com/interactive/2017/11/08/opinion/pre-trump-post-trump.html,2017-11-08,multimedia,Pre-Trump vs. Post-Trump: How Americans Feel Now,How has the national mood changed in the 365 days since Donald Trump was elected president?,0,Donald Trump,48,91.0,16,I. N.,G. G.,neutral,neutral,1,neutral
6990,https://www.nytimes.com/2017/12/19/nyregion/trump-legal-immigration-canada-tech-jobs.html,2017-12-19,article,"As Trump Tightens Legal Immigration, Canada Woos Tech Firms","In an industry relying heavily on workers from overseas, the administration’s efforts to limit visas have companies looking to relocate north.",1273,Donald Trump,59,142.0,16,I. N.,G. G.,neutral,neutral,1,neutral
6945,https://www.nytimes.com/2017/12/13/opinion/donald-trump-women.html,2017-12-14,article,Donald Trump’s Gift to Women,His conduct has spurred women to action.,835,Donald Trump,28,40.0,16,I. N.,G. G.,positive,positive,1,positive
5449,https://www.nytimes.com/2017/08/05/opinion/sunday/is-trumps-turmoil-slowing-economic-growth.html,2017-08-05,article,Is Trump’s Turmoil Slowing Economic Growth?,"Political instability, including high staff turnover, can hurt a nation’s productivity.",875,Donald Trump,43,87.0,16,I. N.,G. G.,negative,negative,1,negative
1567,https://www.nytimes.com/2021/08/30/us/politics/drug-offenders-commute-sentence.html,2021-08-30,article,White House Weighs Clemency to Keep Some Drug Offenders Confined at Home,Biden officials are exploring what should be done with inmates in home confinement whenever the pandemic emergency ends.,1107,Joe Biden,72,120.0,16,I. N.,G. G.,neutral,negative,0,
1517,https://www.nytimes.com/2021/08/20/us/politics/biden-emanuel-burns-china-japan.html,2021-08-20,article,Biden Nominates Burns and Emanuel to Be His Ambassadors to China and Japan,"The president has rolled out dozens of ambassador nominees, but so far only one has been confirmed by the Senate.",566,Joe Biden,74,113.0,16,I. N.,G. G.,neutral,neutral,1,neutral
6285,https://www.nytimes.com/2017/10/12/opinion/editorials/congress-cant-let-mr-trump-undo-obamacare-on-his-own.html,2017-10-12,article,Congress Shouldn’t Let Mr. Trump Kill Obamacare on His Own,The president’s actions could significantly damage the health insurance market and harm millions of people.,760,Donald Trump,58,107.0,16,I. N.,G. G.,negative,negative,1,negative
3213,https://www.nytimes.com/2017/03/01/us/politics/trump-news-media.html,2017-03-02,article,Trump Moves to Become Master of His Own Messages,The president has privately expressed frustration with a White House press office distracted by small grievances and under siege amid leaks and infighting.,1152,Donald Trump,48,155.0,16,I. N.,G. G.,neutral,negative,0,
3142,https://www.nytimes.com/2017/02/27/opinion/who-belongs-in-trumps-america.html,2017-02-28,article,Who Belongs in Trump’s America?,The murder of an immigrant and other hate crimes have created a fearful atmosphere.,629,Donald Trump,31,83.0,16,I. N.,G. G.,negative,negative,1,negative
5633,https://www.nytimes.com/2017/08/16/business/walmarts-ceo-had-plenty-to-say-about-trump-so-did-his-customers.html,2017-08-17,article,Walmart’s C.E.O. Had Plenty to Say About Trump. So Did His Customers.,"Doug McMillon, Walmart’s chief executive, rebuked Mr. Trump over his response to the Charlottesville violence. Walmart shoppers were split over whether that was right.",933,Donald Trump,69,167.0,16,I. N.,G. G.,negative,negative,1,negative
6552,https://www.nytimes.com/2017/11/05/world/middleeast/saudi-arabia-arrests.html,2017-11-05,article,Trump Tells Saudi King That He Supports Modernization Drive,"In a phone call, President Trump praised Crown Prince Mohammed bin Salman, who is thought to be behind a sweeping campaign of arrests.",422,Donald Trump,59,134.0,16,I. N.,G. G.,negative,neutral,0,
4164,https://www.nytimes.com/2017/05/02/business/auto-sales-decline.html,2017-05-03,article,"U.S. Auto Boom Seems to Be History, Just as Trump Counted on Jobs","A fourth straight monthly sales decline, at a rate exceeding forecasts, put a dent in automakers’ shares. “The market is tapped out,” a dealer said.",970,Donald Trump,65,148.0,16,I. N.,G. G.,negative,negative,1,negative
4188,https://www.nytimes.com/2017/05/04/learning/questions-for-ivanka-trump-has-the-presidents-ear-heres-her-agenda.html,2017-05-04,article,Questions for: ‘Ivanka Trump Has the President’s Ear. Here’s Her Agenda.’,How does Ms. Trump’s role as daughter to the president affect her position as the president’s adviser?,455,Donald Trump,73,102.0,16,I. N.,G. G.,neutral,neutral,1,neutral
870,https://www.nytimes.com/2021/04/29/opinion/biden-speech-child-care.html,2021-04-30,article,America Is Brutal to Parents. Biden Is Trying to Change That.,We're finally on the cusp of a humane family policy.,1242,Joe Biden,61,52.0,16,I. N.,G. G.,positive,negative,0,
4921,https://www.nytimes.com/2017/06/25/opinion/oliver-stone-putin-trump.html,2017-06-25,article,How Putin Seduced Oliver Stone — and Trump,“The Putin Interviews” on Showtime tell us a lot about what would make someone admire Russia’s autocratic president so much.,1154,Donald Trump,42,124.0,16,I. N.,G. G.,negative,negative,1,negative
1999,https://www.nytimes.com/video/us/100000008085791/biden-turkey-pardon-thanksgiving.html,2021-11-19,multimedia,Biden Pardons Turkeys Ahead of Thanksgiving,"The two turkeys, Peanut Butter and Jelly, will live in the Animal Sciences Research and Education Center at Purdue University after receiving their pardons.",0,Joe Biden,43,156.0,16,I. N.,G. G.,positive,positive,1,positive
826,https://www.nytimes.com/2021/04/28/style/biden-100-days-style.html,2021-04-28,article,Some Notes on 100 Days of Biden Style,"Though it took Joe Biden decades to reach the presidency, in terms of style and message, every day counted toward the goal.",1576,Joe Biden,37,123.0,16,I. N.,G. G.,neutral,neutral,1,neutral
724,https://www.nytimes.com/2021/04/15/arts/television/stephen-colbert-afghanistan-withdrawal.html,2021-04-15,article,Stephen Colbert Applauds Biden’s ‘Endgame’ for Afghanistan’s ‘Infinity War’,"Colbert pointed out that the conflict “has been going on so long, the first ‘Iron Man’ movie opens with Tony Stark in Afghanistan.”",592,Joe Biden,75,131.0,16,I. N.,G. G.,positive,positive,1,positive
6001,https://www.nytimes.com/2017/09/19/opinion/trump-humor.html,2017-09-19,article,A Mirthless Trump,A reader sees a significant shortcoming.,79,Donald Trump,17,40.0,16,I. N.,G. G.,negative,negative,1,negative
751,https://www.nytimes.com/2021/04/19/world/adults-eligible-covid-vaccine.html,2021-04-19,article,"Adults in all U.S. states are now eligible for vaccination, hitting Biden’s target. Half have had at least one dose.","Hawaii, Massachusetts, New Jersey, Oregon, Rhode Island and Vermont were the last states to expand eligibility on Monday. More than 131 million Americans have received at least one shot of a Covid-19 vaccine.",791,Joe Biden,116,208.0,16,I. N.,G. G.,positive,neutral,0,
2864,https://www.nytimes.com/2017/02/15/arts/television/michael-flynn-valentines-colbert-conan.html,2017-02-15,article,Pence and Trump Bear Brunt of Late-Night Jokes about Michael Flynn,"The hosts paid lip service to Valentine’s Day, but they focused their sharpest jokes on the departure of the national security adviser.",608,Donald Trump,66,135.0,16,I. N.,G. G.,negative,neutral,0,
1949,https://www.nytimes.com/2021/11/10/arts/television/jimmy-kimmel-biden-is-steady-but-slow-like-grandpa-at-the-wheel.html,2021-11-10,article,"Jimmy Kimmel: Biden Is Steady but Slow, Like ‘Grandpa at the Wheel’","“He’ll get us there, it’ll just happen very slowly with the blinker on the whole ride,” Kimmel joked of the president and his 38 percent approval rating.",581,Joe Biden,67,153.0,16,I. N.,G. G.,negative,neutral,0,
3295,https://www.nytimes.com/2017/03/07/nyregion/champlain-ny-canada-migrants.html,2017-03-07,article,"Since Trump, Quiet Upstate Road Becomes a Busy Exit From U.S.","Residents of Champlain, N.Y., watch as migrants, both adults and children, use a country road to reach Canada, where they can seek asylum.",1634,Donald Trump,61,138.0,16,I. N.,G. G.,negative,negative,1,negative
5612,https://www.nytimes.com/2017/08/16/us/politics/trump-taxes-history.html,2017-08-16,article,Trump on Taxes,"In 1991, when Donald Trump was merely a real estate developer, he gave Congress some advice about tax reform. It’s worth hearing again.",718,Donald Trump,14,135.0,16,I. N.,G. G.,positive,neutral,0,
1273,https://www.nytimes.com/2021/07/02/us/politics/biden-ambassador-germany-gutmann.html,2021-07-02,article,Biden names University of Pennsylvania president as ambassador to Germany.,"Amy Gutmann, a political science professor, would be the first woman in that post. She also helped hire Biden to a lucrative university job after the Obama administration.",362,Joe Biden,74,171.0,16,I. N.,G. G.,positive,positive,1,positive
3869,https://www.nytimes.com/2017/04/13/us/detained-immigrants-may-face-harsher-conditions-under-trump.html,2017-04-13,article,Trump Plan Would Curtail Protections for Detained Immigrants,"As the administration tries to find jail space for its crackdown on illegal immigration, it is moving to curtail rules regarding the health and safety of detainees.",1657,Donald Trump,60,164.0,16,I. N.,G. G.,negative,negative,1,negative
6408,https://www.nytimes.com/2017/10/24/us/politics/trump-corker-feud-dog-catcher.html,2017-10-24,article,"Trump and Corker Escalate Battle Over Taxes, in Personal Terms","President Trump says Senator Bob Corker could not be elected dogcatcher. Mr. Corker says Mr. Trump is debasing the nation, hours before the president’s policy lunch with senators.",720,Donald Trump,62,179.0,16,I. N.,G. G.,negative,negative,1,negative
3815,https://www.nytimes.com/2017/04/07/us/politics/trump-mar-a-lago-room-syria-strike.html,2017-04-08,article,Who Was in the Room? These Advisers Joined Trump for the Syria Strike,A photograph of Trump advisers at Mar-a-Lago has been scrutinized for what it says about who has the commander in chief’s ear at a critical moment.,978,Donald Trump,69,147.0,16,I. N.,G. G.,negative,neutral,0,
